# ALESS_ID    ALESS_NAME                ALESS_SAMPLE MS     MS_ID ACROLESS NAME_LESS            SUBID_ALMA MINAX_BEAM AXRATIO_BEAM POSANG_BEAM RMS_ALMA   RMS_ALMA_RESIDUAL RA_ALMA   ERA_ALMA    DEC_ALMA   EDEC_ALMA   SNR_ALMA_FIT FLUX_PEAK_FIT EFLUX_PEAK_FIT FLUX_PEAK_PX FLUX_BEST EFLUX_BEST FLUX_BEST_CORR EFLUX_BEST_CORR PB_FLAG PC_DIST    PBCORR    RA_870      DEC_870     S_870 DS_870 S_870_DEBOOST DS_870_DEBOOST SNR  RAradio       Decradio      Peakradio Totalradio RMSnoiseradio Majradio Minradio PAradio Flagradio SeparationRadio      ID24 S24mJy             S24errmJy   RA_S24     DEC_S24     SeparationS24        CATTYPE ID_PHOT Z_PHOT  ZE_L  ZE_H  MH     MSTELLAR      SET WB_DET WB_OBS VIMOS_U            MUSYC_U            MUSYC_U38          MUSYC_B            MUSYC_V            MUSYC_R            MUSYC_I            MUSYC_Z            MUSYC_J            HAWK_J             TENIS_J            MUSYC_H            MUSYC_K            HAWK_K             TENIS_K            SIMPLE_CH1         SIMPLE_CH2         SIMPLE_CH3         SIMPLE_CH4         VIMOS_UE   MUSYC_UE  MUSYC_U38E MUSYC_BE   MUSYC_VE   MUSYC_RE   MUSYC_IE   MUSYC_ZE   MUSYC_JE  HAWK_JE    TENIS_JE   MUSYC_HE   MUSYC_KE  HAWK_KE    TENIS_KE   SIMPLE_CH1E SIMPLE_CH2E SIMPLE_CH3E SIMPLE_CH4E flux250    flux250err_mc flux350    flux350err_mc flux500    flux500err_mc RAprior    Decprior    mapflux250         mapflux350          mapflux500         residualflux250     residualflux350     residualflux500     SeparationPrior       FLUX_070 FLUXERR_070 FLUX_100 FLUXERR_100 FLUX_160 FLUXERR_160 err250             err350             err500             Lbol         Lbol_lo      Lbol_hi      Mdust                Mdusterr             Tfit template template_norm specz  speczq
  ALESS068.1  "ALESS J033233.33-273913.6" 1            "  X8b" "  MS8" "LESS 68" LESSJ033233.4-273918 1          0.50333255 1.4304443    110.12032   0.43789494 0.43789494        53.138888 0.077306446 -27.65377  0.1081111   6.6168051    2.8974655     0.43789933     2.8097758    2.8974655 0.43789933 3.696739       0.55869501      1       5.1280836  1.2758526 03:32:33.44 -27:39:18.5 5.8   1.3    5.1           1.4            4.7  ""            ""            ""        ""         ""            ""       ""       ""      ""        ""                   ""   ""                 ""          ""         ""          ""                   M       70      -3.6    2.5   4.7   -25.65 ""            m   3      14     999.0              999.0              999.0              999.0              999.0              999.0              999.0              999.0              0.0                0.0                999.0              0.0                0.0                0.0                999.0              23.34110569408968  22.767667405168453 999.0              22.091234609254236 0.0        0.0       0.0        0.0        0.0        0.0        0.0        0.0        0.0       0.0        0.0        0.0        0.0       0.0        0.0        0.0936247   0.0775408   0.0         0.0702126   8.3809299  0.6155388     8.0709877  0.5103078     0.0        0.0           53.1388893 -27.6537704 13.677537441253662 20.050978288054466  14.049481600522995 0.0341236269972823  -0.8498502860775714 2.452672502331357   0.004388383420233377  -99.0    -99.0       ""       ""          3.55     ""          1.982449736672888  2.3071010186309873 4.191766738891602  2.9044294E12 2.3965252E12 4.6730188E12 3.7687899234175736E8 5.695841994665245E7  32   145      0.0014640783  -99.0  4     
  ALESS069.1  "ALESS J033133.78-275932.4" 1            "  Xbc4" "  MS2" "LESS 69" LESSJ033134.3-275934 1          0.46728404 1.8165959    100.50317   0.41613001 0.41613001        52.890731 0.061088285 -27.992345 0.11010422  7.7080283    3.2075419     0.4161335      2.9244943    3.2075419 0.4161335  4.8514421      0.62940647      1       6.6831846  1.5125109 03:31:34.26 -27:59:34.3 5.7   1.2    5.0           1.3            4.7  ""            ""            ""        ""         ""            ""       ""       ""      ""        ""                   4170 0.0879057104193536 2.038887E-4 52.8909673 -27.9924032 0.7798323432768599   M       71      2.34    1.899 2.612 -24.6  1.04461001E11 m   5      13     0.0                999.0              999.0              999.0              999.0              999.0              999.0              999.0              0.0                0.0                999.0              0.0                0.0                22.83354           22.742605612195703 21.49310569408968  21.082667405168447 20.71747468190389  21.017234609254235 0.0        0.0       0.0        0.0        0.0        0.0        0.0        0.0        0.0       0.0        0.0        0.0        0.0       0.0934896  0.0665165  0.0176811   0.0168946   0.0483873   0.0266436   1.4770384  0.2125105     0.0        0.0           0.0        0.0           52.8909683 -27.992403  13.46089318394661  20.051924511790276  16.853388398885727 -0.1247430271079847 4.409942773922509   3.9104833046771263  0.7827023841989867    ""       ""          -99.0    -99.0       -99.0    -99.0       3.0463733673095703 4.657700061798096  4.3784332275390625 2.241812E12  7.3250033E11 2.5065483E12 4.0526812075522256E8 5.257784634553886E7  24   149      0.003749202   4.2082 3     
  ALESS069.2  "ALESS J033134.13-275928.9" 1            "  Xbc4" "  MS2" "LESS 69" LESSJ033134.3-275934 2          0.46728404 1.8165959    100.50317   0.41613001 0.41613001        52.892226 0.11120623  -27.991361 0.20108421  4.2212169    1.756575      0.41613436     1.6808809    1.756575  0.41613436 2.361594       0.55946397      1       5.6523349  1.3444311 03:31:34.26 -27:59:34.3 5.7   1.2    5.0           1.3            4.7  ""            ""            ""        ""         ""            ""       ""       ""      ""        ""                   ""   ""                 ""          ""         ""          ""                   M       72      -4.75   3.7   5.1   -18.14 ""            m   1      13     0.0                999.0              999.0              999.0              999.0              999.0              999.0              999.0              0.0                0.0                999.0              0.0                0.0                0.0                24.294605612195703 999.0              999.0              999.0              999.0              0.0        0.0       0.0        0.0        0.0        0.0        0.0        0.0        0.0       0.0        0.0        0.0        0.0       0.0        0.254249   0.0         0.0         0.0         0.0         6.9579148  0.7485783     0.0        0.0           0.0        0.0           52.8922272 -27.9913616 14.395143836736679 20.051924511790276  16.853388398885727 -0.5401649112261637 2.2832688430812698  3.541042118849624   0.004383728244160188  ""       ""          ""       ""          ""       ""          3.2070701122283936 4.657700061798096  4.473966598510742  2.6858278E12 2.5659068E11 4.6996379E12 5.022915180135329E8  1.1899336074074443E8 35   55       0.0033270544  -99.0  4     
  ALESS069.3  "ALESS J033133.97-275938.3" 1            "  Xbc4" "  MS2" "LESS 69" LESSJ033134.3-275934 3          0.46728404 1.8165959    100.50317   0.41613001 0.41612464        52.891524 0.13129296  -27.993979 0.23016128  3.6883859    1.534848      0.41613404     1.5987666    1.534848  0.41613404 2.0528534      0.5565777       1       5.602735   1.3374962 03:31:34.26 -27:59:34.3 5.7   1.2    5.0           1.3            4.7  ""            ""            ""        ""         ""            ""       ""       ""      ""        ""                   ""   ""                 ""          ""         ""          ""                   M       73      -4.8    3.7   5.1   99.0   ""            m   0      13     0.0                999.0              999.0              999.0              999.0              999.0              999.0              999.0              0.0                0.0                999.0              0.0                0.0                0.0                999.0              999.0              999.0              999.0              999.0              0.0        0.0       0.0        0.0        0.0        0.0        0.0        0.0        0.0       0.0        0.0        0.0        0.0       0.0        0.0        0.0         0.0         0.0         0.0         4.2071042  0.3741225     0.0        0.0           0.0        0.0           52.8915253 -27.9939785 5.312749184668064  17.03680492937565   16.0196702927351   -1.1540376808056343 3.3700772092895392  3.6986284273604983  0.0045074317892473915 ""       ""          ""       ""          ""       ""          2.3333332538604736 4.228033542633057  4.3784332275390625 2.28214E12   1.35075E12   4.42415E12   1.0259717889785693E9 2.781655127319746E8  19   64       0.0011071261  -99.0  4     
  ALESS070.1  "ALESS J033144.02-273835.5" 1            "  Xa3a" "  MS6" "LESS 70" LESSJ033144.0-273832 1          0.48330036 1.2487639    -62.785255  0.40743887 0.40743893        52.933425 0.041237987 -27.6432   0.0513887   11.745581    4.7856062     0.40744328     4.676137     4.7856062 0.40744328 5.2302736      0.44530197      1       3.0969503  1.0929177 03:31:43.97 -27:38:32.5 5.7   1.2    5.0           1.4            4.6  03:31:44.0326 -27:38:35.858 272.8     325.4      7.6           2.9      1.7      0.1     0         0.3661733569535569   7767 0.4361640425657957 2.988431E-4 52.9334645 -27.6429916 0.760741832547209    M       74      2.275   2.219 2.329 -25.37 2.12303004E11 m   14     14     24.48911279378388  24.86482421342313  24.37199921342313  23.72108211342313  23.607452513423134 23.471724413423132 23.33077371342313  23.341596013423136 0.0                22.3055502         22.265241721334657 0.0                0.0                21.024540000000002 21.1596056121957   20.24710569408968  20.02966740516845  19.866474681903885 20.214234609254234 0.0104273  0.086373  0.122273   0.0224698  0.024443   0.0445024  0.0838056  0.118824   0.10557   0.0371154  0.0267237  0.0        0.0864795 0.018295   0.0158463  0.00564314  0.00643639  0.0223648   0.0127988   33.2536011 0.6701679     33.8889694 0.3404655     24.0938091 0.2744379     52.9334641 -27.642992  35.79727187752724  32.19645470380783   22.771252319216728 0.0934319172065845  -1.8078939764052189 -1.2440297390655524 0.7591111687777101    ""       ""          ""       ""          ""       ""          4.613584146444283  5.132458977661155  4.783173420434235  7.9051851E12 6.685201E12  8.7331103E12 5.98093410513786E8   5.092126995914852E7  33   81       0.0011394117  2.0918 3     
  ALESS071.1  "ALESS J033305.65-273328.2" 1            "  Xcc4" "  MS4" "LESS 71" LESSJ033306.3-273327 1          0.49338695 1.1596761    91.706726   0.30214578 0.29255471        53.273528 0.10881237  -27.557831 0.11476314  4.7814131    1.4446838     0.30214957     1.4236859    1.4446838 0.30214957 2.851888       0.59646045      1       8.5681447  1.9740569 03:33:06.29 -27:33:27.7 6.6   1.4    5.6           1.6            4.6  03:33:05.6635 -27:33:28.670 199.0     199.0      8.7           2.8      1.7      176.5   0         0.527881984698529    8648 0.6094702145089393 2.558103E-4 53.2736631 -27.5578986 0.4951160517533185   M       75      2.48    2.375 2.691 -27.8  1.99047001E12 m   11     13     0.0                999.0              999.0              25.36408211342313  25.226452513423133 24.277724413423133 23.09977371342313  23.029596013423134 21.805716213423132 0.0                0.0                0.0                20.734004313423135 0.0                0.0                18.76010569408968  18.075667405168453 17.65947468190389  17.789234609254237 0.0        0.0       0.0        0.0985036  0.104608   0.0914727  0.0682375  0.0903421  0.0793698 0.0        0.0        0.0        0.0625957 0.0        0.0        0.00143735  0.00106688  0.00295566  0.00137866  51.9673843 0.7309628     49.1301537 0.3726044     24.4139023 0.281148      53.2736626 -27.5578995 58.23717266321182  39.00212049484253   20.308244973421097 -0.8762844466195812 -2.4610842164638678 -2.372727281537569  0.4953319949992583    ""       ""          18.161   1.96245     48.24886 3.16785     5.980972913755426  6.023230710938047  4.826330467604666  1.4307491E13 1.341367E13  1.4307491E13 4.108039870908185E8  8.591793611880404E7  52   137      0.00116176    3.6967 2     
  ALESS071.3  "ALESS J033306.14-273323.1" 1            "  Xcc4" "  MS4" "LESS 71" LESSJ033306.3-273327 3          0.49338695 1.1596761    91.706726   0.30214578 0.29255471        53.275589 0.14659283  -27.556408 0.15416009  3.5577154    1.0749487     0.30214951     1.1027032    1.0749487 0.30214951 1.35949        0.38212916      1       5.0348476  1.2647022 03:33:06.29 -27:33:27.7 6.6   1.4    5.6           1.6            4.6  ""            ""            ""        ""         ""            ""       ""       ""      ""        ""                   ""   ""                 ""          ""         ""          ""                   M       76      2.725   2.473 2.941 -22.24 1.18837996E10 m   6      13     0.0                26.17882421342313  999.0              25.026082113423133 25.130452513423133 25.103724413423134 999.0              999.0              999.0              0.0                0.0                0.0                999.0              0.0                0.0                23.40010569408968  23.34166740516845  999.0              999.0              0.0        0.266108  0.0        0.0730158  0.0961356  0.187133   0.0        0.0        0.0       0.0        0.0        0.0        0.0       0.0        0.0        0.0986225   0.128465    0.0         0.0         6.9861436  0.4970038     0.0        0.0           0.0        0.0           53.275589  -27.5564079 35.01056879758835  39.75759819149971   18.902894109487534 -0.6451036974216214 -0.7311530053836814 -1.7223375198042918 3.600000037134406E-4  ""       ""          ""       ""          ""       ""          5.939399719238281  5.473300457000732  4.6666998863220215 2.6816207E12 9.3239194E11 3.6552442E12 1.616210125100706E8  4.5428875349449255E7 41   118      0.0011101631  -1.0   -1    
  ALESS072.1  "ALESS J033240.40-273758.1" 1            "  X8b" "  MS8" "LESS 72" LESSJ033240.4-273802 1          0.50282601 1.4218505    -68.99939   0.41631091 0.41631091        53.168322 0.051396633 -27.632807 0.072304986 9.8556141    4.1029996     0.41631581     4.2143092    4.1029996 0.41631581 4.9064972      0.49784366      1       4.3937775  1.1958317 03:32:40.40 -27:38:02.5 5.7   1.2    5.0           1.4            4.6  ""            ""            ""        ""         ""            ""       ""       ""      ""        ""                   ""   ""                 ""          ""         ""          ""                   M       77      -4.15   2.5   4.7   -20.64 ""            m   3      15     999.0              999.0              999.0              999.0              999.0              999.0              999.0              999.0              0.0                0.0                999.0              999.0              0.0                0.0                999.0              22.799105694089683 22.912667405168452 999.0              22.926234609254234 0.0748186  0.0       0.0        0.264555   0.0        0.0        0.0        0.0        0.0       0.0        0.0        0.0        0.0       0.0        0.0        0.0577884   0.088181    0.0         0.146206    5.863071   0.5150361     0.0        0.0           0.0        0.0           53.1683235 -27.6328068 17.81979575753212  23.597121238708496  15.822507441043854 -0.2229390040820315 0.0451779199762491  -0.5541263566914503 0.0048379425054802345 ""       ""          ""       ""          ""       ""          3.934000015258789  5.110133647918701  4.3784332275390625 4.6126596E11 3.4690764E11 4.6126596E11 1.3007084426460228E9 1.3197795194498351E8 19   112      0.040944166   -99.0  4     
  ALESS073.1  "ALESS J033229.29-275619.7" 1            "  Xbc4" "  MS2" "LESS 73" LESSJ033229.3-275619 1          0.46430601 1.8916186    101.19958   0.47101462 0.47101471        53.122046 0.050954853 -27.938807 0.057985167 12.881453    6.0673525     0.47101915     6.2918801    6.0673525 0.47101915 6.0916244      0.47290342      1       0.65648122 1.0040004 03:32:29.33 -27:56:19.3 5.8   1.3    5.1           1.4            4.6  03:32:29.2997 -27:56:19.396 24.0      24.0       6.3           3.6      1.5      168.9   0         0.329809791772556    ""   ""                 ""          ""         ""          ""                   M       78      5.18    4.73  5.61  -25.61 2.64822997E11 m   8      14     999.0              999.0              999.0              999.0              999.0              25.728678413423133 24.00277371342313  999.0              0.0                0.0                24.041241721334657 0.0                0.0                0.0                23.574605612195704 22.534105694089682 22.41466740516845  21.91547468190389  21.58723460925424  0.0        0.0       0.0        0.0        0.0        0.1269733  0.15081    0.0        0.0       0.242342   0.130693   0.0        0.0       0.128037   0.138397   0.0455315   0.0565676   0.139763    0.0446652   0.5586324  0.056008      0.0        0.0           0.0        0.0           53.1220474 -27.9388065 2.2604106925427914 4.464376252144575   4.856117535382509  0.2742629366796989  2.697838964889366   4.390582165582518   0.0048026526489693975 -99.0    -99.0       -99.0    -99.0       -99.0    -99.0       2.3333332538604736 2.6666667461395264 3.5333335399627686 5.5600664E12 4.4984775E12 7.3293381E12 9.367699591809297E8  7.272308474073386E7  32   65       0.0015058363  4.764  1     
  ALESS074.1  "ALESS J033309.15-274817.2" 1            "  Xa3a" "  MS6" "LESS 74" LESSJ033309.3-274809 1          0.48391225 1.2501318    -62.962627  0.39761561 0.39761567        53.288112 0.072699827 -27.804774 0.089869979 6.7122189    2.668883      0.39762018     2.5800745    2.668883  0.39762018 4.6381746      0.69101261      1       7.72383    1.7378711 03:33:09.34 -27:48:09.9 5.8   1.3    5.1           1.4            4.6  03:33:09.1493 -27:48:16.844 48.0      48.0       8.2           3.4      1.5      170.1   0         0.3439022258896129   6005 0.1649121428982297 2.246844E-4 53.2882696 -27.8046736 0.6184628974522709   M       79      1.8     1.673 1.932 -23.9  5.4822101E10  m   7      14     27.54611279378388  999.0              999.0              999.0              999.0              999.0              999.0              999.0              0.0                23.275550199999998 23.513241721334655 0.0                0.0                22.16654           22.363605612195702 21.16610569408968  20.77166740516845  20.609474681903887 21.183234609254235 0.162257   0.0       0.0        0.0        0.0        0.0        0.0        0.0        0.0       0.0885461  0.0822067  0.0        0.155341  0.0515751  0.0473368  0.0131107   0.0127112   0.0438971   0.0309829   20.5728359 0.6603613     21.4709225 0.7359715     12.5205479 0.5044951     53.288269  -27.8046741 22.193238139152527 28.75685878098011   22.98562228679657  -1.0889536601987253 -0.4076446822032288 0.8864467024018123  0.615860669513137     ""       ""          -99.0    -99.0       -99.0    -99.0       3.453390102418655  4.11882603287967   3.0611903120895865 2.8210509E12 1.7727789E12 2.8384944E12 1.8464278913613424E8 2.75087737401347E7   38   105      5.6818519     -99.0  4     
  ALESS075.1  "ALESS J033127.19-275551.3" 1            "  Xcc4" "  MS4" "LESS 75" LESSJ033126.8-275554 1          0.50072574 1.1607206    86.000458   0.32585019 0.32583237        52.863303 0.083169913 -27.930928 0.072326409 7.1096871    2.3166929     0.32585452     2.1700881    2.3166929 0.32585452 3.1666425      0.44540422      1       5.8083135  1.3668806 03:31:26.83 -27:55:54.6 5.8   1.3    5.1           1.4            4.6  03:31:27.1910 -27:55:51.344 74.9      74.9       8.5           3.3      1.7      14.3    0         0.02301815150076272  4861 1.2400362642421054 3.685788E-4 52.8634793 -27.9306733 1.0747936178882496   M       80      2.39    2.33  2.468 -25.97 3.68939991E11 m   13     13     0.0                24.65082421342313  24.43599921342313  23.584082113423133 23.319452513423133 23.107724413423135 23.052773713423132 23.217596013423133 0.0                22.6315502         22.384241721334657 0.0                0.0                21.86954           22.0146056121957   20.706105694089683 20.05966740516845  19.393474681903886 18.67523460925424  0.0        0.0714176 0.129272   0.0198303  0.018797   0.0320108  0.0654319  0.106608   0.106969  0.0498192  0.0297772  0.0        0.17286   0.0394531  0.0345284  0.0086006   0.00661617  0.014519    0.00311537  23.9901257 0.8769922     29.176918  0.5878544     25.6832752 0.4782696     52.8634796 -27.9306736 19.785212352871895 29.992468655109406  29.66361492872238  -1.6450961417459216 -1.2783478388539522 -2.4247904298665652 1.0743709680632787    ""       ""          5.18636  1.24399     12.03785 3.1841      3.835446242690773  4.797045786778058  5.008510656606153  4.1744484E12 3.775984E12  5.0835337E12 7.242577557338479E8  1.0187050188696231E8 32   52       0.016894244   2.545  1     
  ALESS075.2  "ALESS J033127.67-275559.2" 2            "  Xcc4" "  MS4" "LESS 75" LESSJ033126.8-275554 2          0.50072574 1.1607206    86.000458   0.32585019 0.31894886        52.865276 0.14208082  -27.933116 0.12786311  4.0153669    1.3084081     0.32585468     1.26898      1.3084081 0.32585468 4.9742875      1.2388298       2       12.006615  3.801786  03:31:26.83 -27:55:54.6 5.8   1.3    5.1           1.4            4.6  ""            ""            ""        ""         ""            ""       ""       ""      ""        ""                   ""   ""                 ""          ""         ""          ""                   S       81      3.54    3.497 3.579 -24.5  9.5270003E10  s   12     13     0.0                25.802824213423133 999.0              23.828082113423132 22.848452513423133 22.077724413423134 21.55077371342313  21.705596013423133 0.0                21.077550199999997 21.117241721334658 0.0                0.0                20.82854           20.666605612195703 20.68010569408968  20.834667405168453 21.67247468190389  21.840234609254235 0.0        0.194733  0.0        0.0247707  0.0122182  0.0125087  0.0167796  0.0274775  0.0502954 0.0121164  0.00935793 0.0        0.0650502 0.0152944  0.0100898  0.00839787  0.0134659   0.113141    0.0560877   3.713567   0.1929178     0.0        0.0           0.0        0.0           52.8652763 -27.9331169 16.770385205745697 28.034089133143425  30.184656381607056 -1.0460410555671777 -0.5865355481585174 -1.941106851043284  0.0033775803830826427 ""       ""          ""       ""          ""       ""          3.744466781616211  5.384666442871094  5.622666835784912  0.0          0.0          0.0          0.0                  0.0                  19   0        0.0           2.2944 2     
  ALESS075.4  "ALESS J033126.57-275555.7" 1            "  Xcc4" "  MS4" "LESS 75" LESSJ033126.8-275554 4          0.50072574 1.1607206    86.000458   0.32585019 0.31894886        52.860715 0.16124403  -27.932144 0.14515047  3.5398515    1.1534613     0.32585452     1.0775025    1.1534613 0.32585452 1.3009011      0.36750649      1       3.6034462  1.1278238 03:31:26.83 -27:55:54.6 5.8   1.3    5.1           1.4            4.6  ""            ""            ""        ""         ""            ""       ""       ""      ""        ""                   ""   ""                 ""          ""         ""          ""                   M       82      2.1     1.761 2.386 -20.94 3.58884992E9  m   6      11     0.0                26.08582421342313  999.0              25.40508211342313  25.20745251342313  24.938724413423135 999.0              999.0              0.0                24.3645502         24.433241721334657 0.0                0.0                0.0                999.0              24.01210569408968  999.0              0.0                0.0                0.0        0.24656   0.0        0.102122   0.102876   0.162624   0.0        0.0        0.0       0.226238   0.182956   0.0        0.0       0.239852   0.0        0.167752    0.0         0.2091      0.0961102   1.5105065  0.1161476     0.0        0.0           0.0        0.0           52.860714  -27.9321442 15.80899953842163  22.404732182621956  29.66361492872238  -0.4302841446460591 0.4399474924801099  0.1429549867084851  0.0032610863811116278 ""       ""          ""       ""          ""       ""          3.558466672897339  4.904533386230469  5.622666835784912  1.1346176E12 5.334635E11  2.6744015E12 7.764194157541688E7  2.1933963638870418E7 38   105      1.813014      -99.0  4     
  ALESS076.1  "ALESS J033332.34-275955.6" 1            "  X8b" "  MS8" "LESS 76" LESSJ033332.7-275957 1          0.50167447 1.4169592    -67.907471  0.47460607 0.47460604        53.384731 0.062410124 -27.998786 0.048316507 11.026769    5.2333716     0.47461076     5.0600896    5.2333716 0.47461076 6.4224903      0.5824511       1       4.7012738  1.2272185 03:33:32.67 -27:59:57.2 6.0   1.3    5.1           1.5            4.5  03:33:32.3402 -27:59:54.661 45.4      45.4       9.5           5.1      1.6      163.6   0         0.9706494789635579   ""   ""                 ""          ""         ""          ""                   M       83      -4.5    2.5   4.7   -24.78 ""            m   3      13     0.0                999.0              999.0              999.0              999.0              999.0              999.0              999.0              999.0              0.0                0.0                0.0                999.0              0.0                0.0                23.49410569408968  23.061667405168453 999.0              22.679234609254234 0.0        0.0       0.0        0.0        0.0        0.0        0.0        0.0        0.0       0.0        0.0        0.0        0.0       0.0        0.0        0.107115    0.100568    0.0         0.11801     4.2173843  0.3233603     0.0        0.0           0.0        0.0           53.3847313 -27.9987869 4.805744159966707  9.94037464261055    12.19109632074833  0.2533644316195379  5.563276783620205   5.731453140461766   0.003377416429339395  ""       ""          ""       ""          ""       ""          2.3333332538604736 3.175999879837036  4.014833450317383  6.8899973E12 3.5850404E12 7.997961E12  6.6783810078966E8    6.056576472008815E7  33   69       0.0012364056  3.3895 2     
  ALESS079.1  "ALESS J033221.14-275627.0" 1            "  Xcc4" "  MS4" "LESS 79" LESSJ033221.3-275623 1          0.5001585  1.169497     86.487381   0.32305753 0.3230575         53.088064 0.052392036 -27.94083  0.044919082 11.154479    3.6035385     0.32306268     3.4370847    3.6035385 0.32306268 4.1203117      0.36939218      1       3.8034356  1.1434072 03:32:21.25 -27:56:23.5 5.5   1.3    4.7           1.4            4.4  ""            ""            ""        ""         ""            ""       ""       ""      ""        ""                   ""   ""                 ""          ""         ""          ""                   M       84      2.045   1.731 2.67  -23.88 5.3821399E10  m   5      14     999.0              999.0              999.0              999.0              999.0              999.0              999.0              999.0              0.0                0.0                999.0              0.0                0.0                0.0                23.0346056121957   21.70110569408968  21.21066740516845  20.902474681903886 21.105234609254236 0.25381    0.0       0.0        0.0        0.0        0.0        0.0        0.0        0.0       0.0        0.0        0.0        0.0       0.22371    0.0862456  0.021378    0.0189901   0.0571434   0.0288634   10.4662914 0.6777091     16.1083279 0.724504      17.8889866 0.4679403     53.0880623 -27.9408302 19.18875053524971  29.82013300061226   24.869291111826897 -0.6953883688115367 -0.6496157060289804 -0.7841162605339244 0.005454334243621105  -99.0    -99.0       -99.0    -99.0       -99.0    -99.0       2.288421231746537  3.5195439963061372 3.918276760419519  2.6426459E12 2.2810479E12 2.7928987E12 1.3434702773802876E8 1.204441437104647E7  38   105      3.2880576     -99.0  4     
  ALESS079.2  "ALESS J033221.60-275624.0" 1            "  Xcc4" "  MS4" "LESS 79" LESSJ033221.3-275623 2          0.5001585  1.169497     86.487381   0.32305753 0.3230575         53.090004 0.11769036  -27.939988 0.099850727 5.0192376    1.6215025     0.32306223     1.6410345    1.6215025 0.32306223 1.9848257      0.39544941      1       4.6716488  1.2240657 03:32:21.25 -27:56:23.5 5.5   1.3    4.7           1.4            4.4  03:32:21.6192 -27:56:23.737 40.9      40.9       7.0           3.5      1.7      179.2   0         0.32670360990436476  4713 0.719915007986232  4.403846E-4 53.089797  -27.9395934 1.5656953842624355   M       85      1.55    1.372 1.655 -24.56 1.00682998E11 m   13     14     25.652112793783882 26.084824213423133 999.0              24.97408211342313  24.64345251342313  24.308724413423132 23.389773713423132 23.308596013423134 0.0                21.9865502         22.053241721334658 0.0                0.0                20.774540000000002 20.894605612195704 19.94510569408968  19.74866740516845  19.90547468190389  20.446234609254237 0.0301587  0.246357  0.0        0.0697085  0.0623621  0.0940106  0.0883003  0.115449   0.113533  0.0277862  0.0220312  0.0        0.0632149 0.0145573  0.012434   0.00427557  0.00497205  0.0231741   0.0158257   20.7832165 0.8779745     17.7174549 0.8574953     0.0        0.0           53.089798  -27.9395943 32.23922476172447  35.11664271354675   22.106392309069633 0.2471082620128863  -0.3460172854611574 -0.8760112546824982 1.5614191837402502    2.26908  0.43742     6.19919  1.45022     19.65694 2.66425     3.522733814397929  3.7385772960347525 4.95283317565918   2.1131746E12 2.0751019E12 2.7443543E12 2.53670301237102E8   5.054034264002842E7  32   51       0.014383958   1.7693 1     
  ALESS079.4  "ALESS J033221.18-275630.5" 1            "  Xcc4" "  MS4" "LESS 79" LESSJ033221.3-275623 4          0.5001585  1.169497     86.487381   0.32305753 0.31932455        53.088261 0.16547253  -27.941808 0.14193384  3.5319067    1.1410091     0.32306121     1.1637973    1.1410091 0.32306121 1.8116911      0.5129557       1       7.064602   1.5877973 03:32:21.25 -27:56:23.5 5.5   1.3    4.7           1.4            4.4  ""            ""            ""        ""         ""            ""       ""       ""      ""        ""                   ""   ""                 ""          ""         ""          ""                   M       86      -4.6    4.0   5.8   -19.83 ""            m   1      14     27.73011279378388  999.0              999.0              999.0              999.0              999.0              999.0              999.0              0.0                0.0                999.0              0.0                0.0                0.0                999.0              999.0              999.0              999.0              999.0              0.18974    0.0       0.0        0.0        0.0        0.0        0.0        0.0        0.0       0.0        0.0        0.0        0.0       0.0        0.0        0.0         0.0         0.0         0.0         2.1180046  0.1746597     0.0        0.0           0.0        0.0           53.0882607 -27.9418087 19.18875053524971  25.546986609697342  24.869291111826897 -0.9838094107037133 -0.7510294659998331 -1.1778849177195272 0.002694569118238108  ""       ""          ""       ""          ""       ""          4.124666690826416  5.270333290100098  5.225033283233643  1.4063546E12 7.4539188E10 4.3752282E12 2.886108256471556E8  8.171623081739192E7  38   57       0.0017054143  -99.0  4     
  ALESS080.1  "ALESS J033142.80-274836.9" 1            "  X8b" "  MS8" "LESS 80" LESSJ033142.2-274834 1          0.50087164 1.4019819    -66.328499  0.47456712 0.46806237        52.928347 0.11277968  -27.810244 0.14511185  4.6962011    2.2286626     0.47457233     2.07759      2.2286626 0.47457233 4.0318588      0.85854566      1       7.999575   1.8090934 03:31:42.23 -27:48:34.4 5.4   1.2    4.6           1.4            4.4  03:31:42.8359 -27:48:36.940 48.8      48.8       7.0           2.5      1.5      170.3   0         0.4371465377097001   ""   ""                 ""          ""         ""          ""                   M       87      1.96    1.816 2.116 -23.77 4.8635802E10  m   9      14     27.68011279378388  999.0              999.0              999.0              26.295452513423133 999.0              24.65977371342313  999.0              0.0                24.019550199999998 23.879241721334655 0.0                0.0                22.08154           22.279605612195702 21.45110569408968  21.121667405168452 20.811474681903885 21.341234609254236 0.181876   0.0       0.0        0.0        0.260129   0.0        0.261993   0.0        0.0       0.169171   0.11349    0.0        0.0       0.0477755  0.0438828  0.0170154   0.0175075   0.0526588   0.0357571   2.6430097  0.2377051     0.0        0.0           0.0        0.0           52.9283485 -27.8102436 13.201536610722542 17.54125952720642   16.419630497694016 4.589126123423923   14.382934041514806  14.477195190545965  0.004988638741290593  ""       ""          -99.0    -99.0       -99.0    -99.0       3.0463733673095703 4.3774333000183105 4.3784332275390625 1.2732672E12 9.5162414E11 1.641131E12  1.0282708733698566E8 2.189604198530216E7  38   105      2.7143106     4.6649 3     
